Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
GUJGUJ14614,MERI AAWAZ,???? ????,133137,GUJGUJ/2013/60582,YOGITABEN N. JANI,GUJ,AMRELI,W
GUJGUJ15968,TARAPUR NO AWAZ,,143776,GUJGUJ/2015/71221,ANJANA PATEL BHAVAESH D.,GUJ,ANAND,W
GUJGUJ15012,DEESA KI AWAZ,???? ?? ????,137743,GUJGUJ/2014/65188,PANDAYA MUKESHKUMAR DASHARATBHAI,GUJ,BANAS KANTHA,W
GUJGUJ16571,BHAVYA AWAZ,,143992,GUJGUJ/2016/71437,HETALBEN AJIT KUMAR THAKKAR,GUJ,BANAS KANTHA,W
GUJGUJ13190,JANTA KI AWAZ,???? ?? ????,109616,GUJGUJ/2010/37059,VASIMAKRAM G. MALEK,GUJ,BHARUCH,D
GUJGUJ14907,BHARUCH NO AWAZ,???? ?? ????,126113,GUJGUJ/2013/53558,KIRITBHAI D. KALOLIYA,GUJ,BHARUCH,F
GUJURD00057,AMAN KI AWAZ,??? ?? ????,127365,GUJURD/2013/54810,THAKKAR BHAVANA,GUJ,GANDHINAGAR,D
GUJGUJ13881,GUJARAT NO AWAZ,?????? ?? ????,123485,GUJGUJ/2013/50930,PRAKASH R. SAXENA,GUJ,GANDHINAGAR,F
GUJGUJ17125,SOMNATH KI AAWAZ,,151912,GUJGUJ/2020/79357,SABIRA HASAN BHADARKA,GUJ,GIR SOMNATH,W
GUJGUJ07093,LOK AWAZ,??? ????,74286,GUJGUJ/2000/01729,SIDDHINATH PUBLICATION PVT LTD,GUJ,JAMNAGAR,D
GUJGUJ18322,BAHUJAN KI AWAZ SAMYAK VAANI,,,,BAUDDH JAYDEEP,GUJ,JAMNAGAR,M
GUJGUJ17100,GIRNAR AWAZ,?????? ????,150839,GUJGUJ/2019/78284,QURESHI VASIM MO. SALIM,GUJ,JUNAGADH,W
GUJGUJ15472,TIRTH NO AWAZ,????? ?? ????,133027,GUJGUJ/2015/60472,PRAJAPATI SANDIP,GUJ,KHEDA,F
GUJGUJ16328,SAKSHAR NO AWAZ,,151563,UR,SHAH PRAVINBHAI CHINUBHAI,GUJ,KHEDA/ NADIAD,W
GUJGUJ15538,SATYA NO AWAZ,???? ?? ????,134334,GUJGUJ/2015/61779,JANI RONAK KUMAR BHARATBHAI,GUJ,MEHSANA,F
GUJGUJ17265,SARDAR NO AWAZ,,153309,GUJGUJ/2020/80754,AYAZBHAI U ARAB,GUJ,NARMADA,D
GUJGUJ17146,AWAZ E BHILISTAN,,150870,GUJGUJ/2019/78315,VASAVA YOGESHCHANDRA PARMATSINH,GUJ,NARMADA,M
GUJGUJ14150,DIVYA AWAZ,?????? ????,117513,GUJGUJ/2012/44956,KOTAK PRATIK MAHENDRABHAI,GUJ,PATAN,D
GUJGUJ13630,PATAN KI AWAZ,??? ?? ????,113056,GUJGUJ/2011/40499,KOTAK PRATIK MAHENDRABHAI,GUJ,PATAN,W
GUJGUJ15383,CRIME AWAZ,?????? ????,134911,GUJGUJ/2015/62356,THAKOR JAGDISHBHAI LILABHAI,GUJ,PATAN,W
GUJGUJ13295,SHRI SEN AWAZ,???? ??? ????,107274,GUJGUJ/2010/34717,SURANI SUNIL BHAILABHAI,GUJ,RAJKOT,M
GUJGUJ03222,RASHTRA AWAZ,??????? ????,20533,20533/ 71,KANTILAL CHHAGANLAL THAKER,GUJ,RAJKOT,W
GUJGUJ17843,RAJKOT KI AAWAZ,,157338,GUJGUJ/2023/84783,MEHUL NAVINBHAI JETHAVA,GUJ,RAJKOT,W
GUJGUJ03789,SAURASHTRA NUTAN AWAZ,????????? ???? ????,15037,15037/ 67,JADURAM PRABHUDAS AGRAVAT,GUJ,RAJKOT,W
GUJGUJ17063,SABAR AWAZ,,158579,GUJGUJ/2019/86024,PARMAR MAGANBHAI DHULABHAI,GUJ,SABAR KANTHA,F
GUJGUJ14900,JAFARI AAWAZ,????? ????,127625,GUJGUJ/2013/55070,SHIA JAFARI MASHAYAKHI VIKAS MANDAL,GUJ,SABAR KANTHA,M
GUJGUJ16155,SACH AWAZ,?? ?????,140119,GUJGUJ/2016/67564,HIRENBHAI MAGANBHAI GONDALIYA,GUJ,SURAT,F
GUJHIN00854,BEKHAUF AAWAZ,,,,DINESH RATHI,GUJ,SURAT,F
GUJHIN00640,VIDROHI AWAZ,???????? ????,130178,GUJHIN/2014/57623,UTTAM CHAND SUGANLAL JAIN,GUJ,SURAT,W
GUJHIN00810,DESH BHAKTI KI AAWAZ,,151353,GUJHIN/2020/78798,SANJAY RAMESHVAR SINGH,GUJ,SURAT,W
GUJGUJ16712,SAMRATH AAWAZ,,144630,GUJGUJ/2017/72075,RAVINDRA RAMESH JADHAV,GUJ,SURAT,W
GUJGUJ17490,SAMAY NO AWAZ,,,,SANDEEP V. TIWARI,GUJ,SURAT,W
GUJGUJ13796,MAHILA KI AWAZ,????? ?? ????,115393,GUJGUJ/2011/42836,SHARDABEN JAGDISHBHAI CHAUHAN,GUJ,SURENDRANAGAR,W
GUJGUJ14206,AAP KI AWAZ,?? ?? ????,124750,GUJGUJ/2012/52195,PARMESHWAR SHARVAN SONAVE,GUJ,VADODARA,F
GUJGUJ17669,VADODARA NO AWAZ,,158602,GUJGUJ/2021/86047,ABDUL RASIDBHAI MEMON,GUJ,VADODARA,W
GUJGUJ16787,ZULM KI AWAZ,,145854,GUJGUJ/2017/73299,KAHAR NILESH HARIDAS,GUJ,VADODARA,W
HARHIN02833,PRESS KI AWAZ,????? ?? ????,68838,68838/ 96,RAJESH GUPTA,HAR,AMBALA,D
HARHIN11548,NARAINGARH KI AWAZ,???????? ?? ????,159184,HARHIN/2023/86629,RAVI SHARMA,HAR,AMBALA,M
HARHIN01792,AMBALA KI AWAZ,??????? ?? ????,51390,51390/ 91,RAJ KUMAR,HAR,AMBALA,W
HARURD00016,AWAZ-E-HIND,????-?-?????,12439,12439/ 64,PUNJAB STATE YOUTH CONGRESS,HAR,AMBALA,W
HARHIN00486,HAM DO KI AWAZ,?? ?? ?? ????,26310,26310/ 74,RAM KUMAR AGGARWAL,HAR,BHIWANI,F
HARHIN00229,BHIWANI KI AWAZ,?????? ?? ????,26244,26244/ 74,DEEN DAYAL CHIRIPAL,HAR,BHIWANI,F
HARHIN02741,AWAZ-E-HARYANA,????-?-??????,63676,63676/ 96,JITENDER KUMAR,HAR,FARIDABAD,W
HARHIN10917,TOHANA KI AWAZ,?????? ?? ????,146962,HARHIN/2016/74407,SAMARJEET SINGH BHATTI,HAR,FATEHABAD,W
HARHIN04890,RASHTRIYA AAWAZ,????????? ????,105154,HARHIN/2010/32597,AVESH CHAUHAN,HAR,GURUGRAM,F
HARHIN00144,AWAZ KA DHAMAKA,???? ?? ?????,46679,46679/ 88,MANISH SHARMA,HAR,GURUGRAM,Q
HARHIN11590,AWAZ BARWALA,,,,VIRENDER KUMAR,HAR,HISAR,M
HARHIN11402,YUVA AWAZ,,,,RAGHUBIR SINGH,HAR,HISAR,M
HARHIN01599,WAQT KI AWAZ,???? ?? ????,380,380/ 57,MADAN LAL BAGHI,HAR,HISSAR,W
HARHIN11104,NARWANA KI AWAZ,?????? ?? ????,150502,HARHIN/2019/77947,BINTU SINGH,HAR,JIND,M
HARHIN03270,KARNAL KI AWAZ,????? ?? ????,26380,26380/ 75,KRISHAN KUMAR MEHTA,HAR,KARNAL,M
HARHIN11479,NIRDOSH KI AWAZ,??????? ?? ????,158515,HARHIN/2022/85960,JASPAL,HAR,KARNAL,W
HARHIN11558,DESH HIT KI BULAND AAWAZ,,,UR,SUMIT GOEL,HAR,KURUKSHETRA,M
HARHIN11457,KANINA KI AWAZ,,,,DR HOSHIAR SINGH YADAV,HAR,MAHENDRAGARH,A
HARHIN04331,MEWAT KI AWAZ,????? ?? ????,96760,HARHIN/2008/24203,SURENDRA DUA,HAR,MEWAT,W
HARBIL01766,KASHYAP AWAZ,????? ????,147460,HARBIL/2017/74905,SHIV CHARAN KASHYAP,HAR,PANIPAT,HY
HARHIN02296,ZAMIDAR AWAZ,?????? ????,51593,51593/ 94,SUMER SINGH YADAV,HAR,REWARI,W
HARHIN04884,RISHI KI AWAZ,??? ?? ????,101575,HARHIN/2007/29018,SUBHASH CHAND BAJAJ,HAR,ROHTAK,D
HARHIN01029,NAV YUVAKON KI AWAZ,?? ?????? ?? ????,30760,30760/ 78,SATPAL SINGH MALIK,HAR,ROHTAK,F
HARHIN11424,ROHTAK KI AAWAZ,,157743,HARHIN/2022/85188,SUNIL KUMAR,HAR,ROHTAK,M
HARHIN11281,SIRSA KI AAWAZ,????? ?? ????,153254,HARHIN/2021/80699,SONU SHARMA,HAR,SIRSA,D
HPHIN01074,AWAZ E SHAHPUR,,,,ASHISH SINGH,HP,KANGRA,W
HPHIN00388,HIM JAN AWAZ,??? ?? ????,66145,66145/ 96,VIVEK PATHANIA,HP,KANGRA,W
HPHIN00460,AWAZ E HIMACHAL,???? ? ??????,16082,16082/ 68,PALDAN MUSAFIR,HP,KULLU,W
HPHIN01002,AWAZ JANADESH,???? ??????,141742,HPHIN/2016/69187,RAJESH RADHAIK,HP,SHIMLA,W
HPURD00460,PARBAT KI AWAZ,????? ?? ????,22379,22379/ 71,RAM RATTAN PAUL,HP,SHIMLA,W
HPHIN00642,GARIB KI AWAZ,???? ?? ?????,91596,HPHIN/2007/19039,K.R. ARYA,HP,UNA,W
JHAHIN01000,JANHIT KI AWAZ,,,,AZHAR IQBAL,JHA,LOHARDAGA,M
JHAHIN00942,INSAF KI AAWAZ SOCIETY NEWS,????? ?? ???? ??????? ?????,148299,JHAHIN/2017/75744,INSAF KI AWAZAN SOCIETY,JHA,PURBI SINGHBHUM,W
JHAHIN01021,SUBE KI BULAND AAWAZ,,,,AKARSH ANAND,JHA,RANCHI,D
JHAHIN00344,JAMHURIYAT KI AAWAZ,????????? ?? ????,102605,JHAHIN/2009/30048,YASMIN BEGUM,JHA,RANCHI,W
JHAHIN00960,SHYAHI KI AWAZ,?????? ?? ????,150647,JHAHIN/2019/78092,AMEER AHMED HASHMI,JHA,SIMDEGA,W
JKURD01217,AWAZ E BARSAGEER,,,,NAZIR AHMAD SHAH,JK,ANANTNAG,M
JKURD01055,AWAZI E SARHAD,????? ? ????,109678,JKURD/2011/37121,SHAMEEMA AKHTER,JK,BARAMULA,D
JKURD01059,AWAZ E CHENAB,???? ? ?????,115304,JKURD/2011/42747,ISHTYAK AHMED MALIK,JK,DODA,D
JKURD00985,HAQNAWAZ,??????,104903,JKURD/2008/32346,MERAJ-UD-DIN DAR,JK,GANDERBAL,D
JKBIL00076,AWAZ-E-GUJAR,????-?-????,66142,66142/ 95,GURJAR DESH CHARITABLE TRUST,JK,JAMMU,M
JKURD00065,AWAZE HAQ,????? ??,17539,17539/ 69,RAJ KUMAR GUPTA,JK,JAMMU,W
JKURD00996,AWAZ E JAMMU,???? ? ?????,25692,25692/ 73,TILAK RAJ SHARMA,JK,JAMMU,W
JKURD00066,AWAZ-E-JAHAN,????-?-????,28985,28985/ 68,PROVINCIAL SECRETARY J&K PROUTIST FORW OF INDIA,JK,JAMMU,W
JKHIN00405,JAN AWAZ PATRIKA,,158251,JKHIN/2020/85696,PRABH DAYAL,JK,KATHUA,W
JKBIL00327,AWAZ E PIR PANJAL,,,,KOHINOOR EDUCATIONAL CHARITABLE TRUST,JK,RAJAURI,D
JKBIL00274,BE KHOF AWAZ,?? ??? ????,115189,JKBIL/2012/42632,ABDUL MAJID NAIK,JK,SHOPIAN,W
JKURD01020,AWAZI KHALAQ,????? ????,102159,JKURD/2009/29602,SHAMAS-UD-DIN SHAMIM,JK,SRINAGAR,D
JKBIL00184,WADI KI AWAZ,???? ?? ????,43645,43645/ 85,GHULAM NABI SHAIDA,JK,SRINAGAR,D
JKENG00811,AWAZI KASHMIR,????? ??????,108154,JKENG/2010/35597,ARSHID RASOOL BHAT,JK,SRINAGAR,W
KARBIL01943,MERI AWAZ SUNO,???? ???? ????,131120,KARBIL/2014/58565,R. IRFAN KHAN,KAR,BANGALORE(NORTH),M
KARURD00209,NAWAZISH,??????,29902,29902/ 79,KHAJA NOORUDDIN IQBAL,KAR,BENGALURU URBAN,D
KARKAN28683,KHALAM KI AWAZ,,,,B K BHARATHNAG,KAR,BIDAR,D
KARHIN00018,BIDAR KEE AAWAZ,???? ?? ????,36603,36603/ 79,QUAZI ARSHED ALI,KAR,BIDAR,D
KARURD00878,AAWAZ E KARNATAK,,149194,UR,SYED ABDUL KAREEM,KAR,RAMANAGARA,D
MAHMAR32730,LOKAWAZ,???????,100593,MAHMAR/2008/28036,NIRMAL S. MUTHA,MAH,AHMADNAGAR,D
MAHMAR44543,ABHIYANTA AWAZ,??????? ????,130978,MAHMAR/2014/58423,SALIM SHAKIL PATHAN,MAH,AHMADNAGAR,M
MAHMAR41032,BHATMICHA AWAZ,??????? ????,118441,MAHMAR/2012/45884,SAYYAD AHMED MAHEMUD,MAH,AHMADNAGAR,M
MAHMAR44167,MAHA BATMICHA AWAZ,??? ??????? ????,132215,MAHMAR/2014/59660,JUBBER AHMED SAYYAD,MAH,AHMADNAGAR,W
MAHMAR44458,AAWAZ KAYDYACHA,???? ?????????,129597,MAHMAR/2014/57042,RIYAZ KHAN HABIB KHAN,MAH,AHMADNAGAR,W
MAHBIL09815,RANGREZ KI AWAZ,,143926,MAHBIL/2016/71371,SHAIKH MOIN RANGARI,MAH,AKOLA,W
MAHHIN11392,AWAZ-E-BHARAT,???? ? ????,158928,MAHHIN/2023/86373,RASIKA JAWANJAL,MAH,AKOLA,W
MAHBIL10057,BERAR KI AWAZ,????? ?? ????,150761,MAHBIL/2018/78206,ANWAR AHMAD KHAN SALABAT KHAN,MAH,AKOLA,W
MAHMAR50715,AKOLACHA AAWAZ,,154316,MAHMAR/2021/81761,SHARAD KESHAV SHEGOKAR,MAH,AKOLA,W
MAHMAR43575,LOKSHAHI AWAZ,??????? ????,135305,MAHMAR/2015/62750,AMOL SHREEKRUSHNA BABHULKAR,MAH,AMRAVATI,W
MAHMAR51015,BHUMI PUTRACHA AAWAZ,,155752,MAHMAR/2021/83197,SARANG SHASHIKANT KOLHE,MAH,AMRAVATI,W
MAHURD01730,AWAZ AWAM KI,???? ???? ??,83785,MAHURD/2003/11228,RIZWANUR RAHMAN,MAH,AMRAVATI,W
MAHBIL03226,MELGHAT KI AWAZ,?????? ?? ????,73554,MAHBIL/2000/00997,AJAY R. JAISWAL,MAH,AMRAVATI,W
MAHMAR46092,SWAMINICHA AWAZ,?????????? ????,135211,MAHMAR/2015/62656,PUSHPALATA RAJESH UMAK,MAH,AMRAVATI,W
MAHMAR28719,DEOGIRICHA AAWAZ,????????? ????,90598,MAHMAR/2006/18041,M.P. JAMNIK,MAH,AURANGABAD,D
MAHURD02492,AWAZ AURANGABAD,,137244,MAHURD/2015/64689,ASMA GHOUS MOHIUDDIN QUAZI,MAH,AURANGABAD,W
MAHMAR09727,AVISHKAR VA AAWAZ,???????? ? ????,59823,59823/ 93,ARUN MARUTI KAKDE,MAH,AURANGABAD,W
MAHHIN09988,AAWAZ E MAJLIS,,,UR,SHAIKH AMAR,MAH,BEED,W
MAHBIL10117,AWAZ BHANDARA,,152912,MAHBIL/2021/80357,SHAMSHER ABDUL WAHAB KHAN,MAH,BHANDARA,W
MAHMAR36076,MARATHI MANACHA AAWAZ,????? ?????? ????,131003,MAHMAR/2010/58448,AVINASH SHRIKRISHNA DALVI,MAH,BULDANA,D
MAHMAR49439,VARHADI AWAZ,,,UR,MAHENDRA BHANIRAMJI VYAS,MAH,BULDANA,DE
MAHHIN10266,MALKAPUR KI AWAZ,??????? ?? ????,155716,MAHHIN/2022/83161,MOHAMMAD SHAKIR SHAIKH NAZIR QURAISHI,MAH,BULDANA,W
MAHMAR49474,BULDANA KI AWAZ,??????? ?? ????,149830,MAHMAR/2018/77275,MOINUDDIN ZAHIRUDDIN QUAZI,MAH,BULDANA,W
MAHMAR49411,CHANDRAPUR CHA AWAZ,???????? ?? ????,62354,62354/ 94,VIJAY SAMBHAJI PANDHARE,MAH,CHANDRAPUR,W
MAHBIL06758,DNYANESHWARI AWAZ,??????????? ????,127318,MAHBIL/2014/54763,MANISHA TULSHI RAM THUNEKAR,MAH,CHANDRAPUR,W
MAHMAR22262,NIRBHID AWAZ,??????? ????,69894,69894/ 97,SHATRUGHNA GANGARAMJI AWASANE,MAH,CHANDRAPUR,W
MAHHIN05422,PALGHAR KI AWAZ,????? ?? ????,94477,MAHHIN/2006/21920,K.V.NARAYANAN,MAH,DAHANU (THANE),W
MAHMAR45831,RAYATECHA AWAZ,,146786,MAHMAR/2016/74231,HARESH DAGDULAL BAFNA,MAH,DHULE,D
MAHMAR48492,GRAMASTHA AWAZ,,143904,MAHMAR/2017/71349,GANESH DAGA PATIL,MAH,DHULE,F
MAHMAR41699,BULAND AAWAZ,????? ????,120958,MAHMAR/2013/48402,PRABHAKAR NATTHU WAGH,MAH,DHULE,W
MAHMAR37269,KHANDESH AWAZ,?????? ????,111739,MAHMAR/2010/39182,THAKUR NARENDRA PITAMBAR,MAH,DHULE,W
MAHMAR47335,AWAZ SAMRAT,???? ??????,138894,MAHMAR/2016/66339,SHAILESH KAILAS GARDE,MAH,DHULE,W
MAHMAR47512,SARVANCHA AWAZ,,,UR,PATIL SUNIL DATTATRAY,MAH,DHULE,W
MAHMAR50166,AAWAZ MARATHWADYACHA,,,,SHANKARRAO SAMBHAJI KHARATE,MAH,HINGOLI,D
MAHMAR52528,SHETKARYANCHA BULAND AWAZ,,,UR,PRBHKAR SOPAN PRDHAN,MAH,JALNA,D
MAHMAR39983,JALNA KI AWAZ,???? ?? ????,118796,MAHMAR/2012/46239,RAHUL SAMSON SHINDE,MAH,JALNA,W
MAHMAR52849,MAHANAGAR KI AWAZ,,,,DINESH CHUNNILALJI NAND,MAH,JALNA,W
MAHMAR29588,JAN MATA CHA AWAZ,?? ??? ?? ????,97950,MAHMAR/2006/25393,SIDDHESHWAR BADRINATH UBALE,MAH,"JALNA,MAHARASHTRA",W
MAHHIN08112,ALPSHANKANYAK AWAZ,ALPSHANKANYAK AWAZ,114226,MAHHIN/2010/41669,SHAIKH BASHEER,MAH,LATUR,W
MAHMAR46177,JANEKTA AWAZ,?????? ????,135989,MAHMAR/2015/63434,IRFAN RAHEMAN SHAIKH,MAH,LATUR,W
MAHMAR51840,DHARDAR AAWAZ,,155493,MAHMAR/2022/82938,VAIJANATH DHONDU KAPRATWAR,MAH,LATUR,W
MAHMAR33282,LATURCHA AWAZ,??????? ????,104381,MAHMAR/2009/31824,A.C. GIDDE,MAH,LATUR,W
MAHMAR52242,SATYACHI AAWAZ,,,,KHADIR IMAM SHAIKH,MAH,LATUR,W
MAHMAR49441,UDGIRCHA AWAZ,,,,SHRIKRUSHN GOVINDRAO CHAVHAN,MAH,LATUR,W
MAHMAR52250,SATYCHI AAWAZ,,,,KHADIR IMAM SHAIKH,MAH,LATUR,W
MAHMAR45784,ASHMITECHA AWAZ,????????? ????,134109,MAHMAR/2015/61554,IRFAN RAHAMAN SHAIKH,MAH,LATUR,W
MAHHIN08908,NIRBHAY AAWAZ,?????? ????,124807,MAHHIN/2013/52252,ARUN VASANT KONDVILKAR,MAH,MUMBAI,A
MAHBIL09735,DINI AWAZ,,27987,27987/ 75,DINI AVAZ COMMITTEE,MAH,MUMBAI,BM
MAHHIN08468,SANWAD SHIKALGAR JANMAT KI AAWAZ,????? ??????? ???? ?? ????,128826,MAHHIN/2012/56271,SHIKALGAR JAMAT TRUST,MAH,MUMBAI,BM
MAHMAR44828,CHOUFER AAWAZ,????? ????,130761,MAHMAR/2014/58206,DATTATRAYA RAMCHANDRA KHANDGE,MAH,MUMBAI,D
MAHHIN09531,KAILASH BHUMI KI AWAZ,????? ???? ?? ????,140009,MAHHIN/2016/67454,AJAY KAILASH SINGH,MAH,MUMBAI,M
MAHENG10499,MAZDOOR AAWAZ,????? ????,90234,MAHENG/2006/17677,NATIONAL RAILWAY MAZDOOR UNION,MAH,MUMBAI,M
MAHMAR35529,KHARA AAWAZ,??? ????,103519,MAHMAR/2009/30962,GAJANAN NAMDEO NIMBOKAR,MAH,MUMBAI,M
MAHBIL00863,PHONE AWAZ,??? ????,11649,11649/ 66,ALL INDIA (P.T) ADMINISTRATIVE OFFICE EMPLOYEES ASSOCIATION,MAH,MUMBAI,M
MAHURD00119,AWAZ E QUREISHI,???? ? ??????,49937,49937/ 90,NASIR AHMED QUREISHI,MAH,MUMBAI,M
MAHHIN03634,AAWAZ KI DAYARE,???? ?? ?????,74749,MAHHIN/2000/02192,DINESH SINGH,MAH,MUMBAI,M
MAHURD01426,AWAZ KI DUNIYA,???? ?? ??????,11584,11584/ 66,MOHAMED USMAN AAZIZ,MAH,MUMBAI,M
MAHHIN04374,SHAHAR KI AAWAZ,??? ?? ????,82779,MAHHIN/2002/10222,ABBAS MOHAMMED SHAIKH,MAH,MUMBAI,W
MAHHIN09822,JAN VIKAS AWAZ,?? ????? ????,147004,MAHHIN/2016/74449,JAISWAR SANTOSH VANSHRAJ,MAH,MUMBAI,W
MAHHIN09390,ZULM KE KHILAF AWAZ,????? ?? ????? ????,132554,MAHHIN/2014/59999,ASGHAR AMIN SHAH,MAH,MUMBAI,W
MAHHIN03989,MUMBAI KI AWAZ,????? ?? ????,78051,MAHHIN/2001/05494,SHAFIULLAH KHAN,MAH,MUMBAI,W
MAHHIN01279,VICHAR AUR AWAZ,????? ?? ????,43654,43654/ 85,SUKHADEV SINGH MEHRA,MAH,MUMBAI,W
MAHURD00120,AWAZ-E-WATAN,????-?-???,9241,9241/ 63,ISMAIL KHWAJA HUSAIN,MAH,MUMBAI,W
MAHHIN06785,VIDARBHA KI AWAZ,?????? ?? ?????,95497,MAHHIN/2008/22940,SATISH PIMPLE,MAH,NAGPUR,W
MAHMAR51490,JAN NAYAK AWAZ,,156914,MAHMAR/2023/84359,SOPAN SHANKAR BETAL,MAH,NAGPUR,W
MAHMAR29660,ADIVASI AWAZ,??????? ?????,95504,MAHMAR/2006/22947,MAHADU SHANKAR GAVIT,MAH,NANDURBAR,W
MAHMAR44360,NANDGAON AWAZ,??????? ????,138659,MAHMAR/2014/66104,SONAWANE BHAGWAN NAMDEO,MAH,NASHIK,D
MAHURD01398,AWAMI AWAZ,????? ????,32041,32041/ 58,JAMEEL AHMED,MAH,NASHIK,W
MAHURD02208,AWAZ E SADAKAT,???? ? ?????,108805,MAHURD/2010/36248,SHAIKH AHMED (ALIAS MUNNA) SHAIKH SHABBIR,MAH,NASHIK,W
MAHMAR50106,KARMACHARYANCHA AWAZ,,,,MANISHA VAIBHAV BHOSALE,MAH,NASHIK,W
MAHURD02590,HASHMI AWAZ,,147990,MAHURD/2017/75435,SAMIULLAH ABDUL LATIF ANSARI,MAH,NASHIK,W
MAHMAR50098,PARBHANI AAWAZ,,153139,MAHMAR/2021/80584,RAMESHWAR KASHINATH JIRWANKAR,MAH,PARBHANI,DE
MAHMAR42573,PUNERI AWAZ,?????? ????,128421,MAHMAR/2014/55866,NITIN KASHINATH PATIL,MAH,PUNE,D
MAHMAR36132,BARAMATI CHA AWAZ,??????? ?? ????,104928,MAHMAR/2010/32371,UMESH RAMKISHAN DUBE,MAH,PUNE,F
MAHMAR52352,AAWAZ DO,,160553,MAHMAR/2023/87998,LALASAHEB BABAJI GAIKWAD,MAH,PUNE,W
MAHMAR50541,AAWAZ NEWS,,154134,MAHMAR/2021/81579,GOPAL DAGDU PARDESHI,MAH,PUNE,W
MAHMAR04558,PIMPRI CHINCHWAD AWAZ,??????? ?????? ????,43758,43758/ 84,PANDURANG BHAGUJA JAGTAP,MAH,PUNE,W
MAHMAR42951,SANGHARSHACHA AWAZ,????????? ????,125460,MAHMAR/2013/52905,YASHODA UTTARASHWAR SONAWANE,MAH,PUNE,W
MAHURD01708,KOKAN KI AWAZ,????? ?? ????,77257,MAHURD/2001/04700,DILDAR MOHD. SHAFI PURKAR,MAH,RAIGAD,W
MAHMAR39013,MAHADCHA AWAZ,?????? ????,112894,MAHMAR/2011/40337,AMANULLAH DILDAR PURKAR,MAH,RAIGAD,W
MAHMAR50281,AWAZ KOKANCHA,,153063,MAHMAR/2021/80508,VAIBHAV VIJAY PATIL,MAH,RAIGAD,W
MAHMAR44973,SHEKAPCHA AWAZ,??????? ????,138398,MAHMAR/2015/65843,ADSULE AJIT VISHNU,MAH,RAIGAD,W
MAHMAR26709,RAIGADCHA AWAZ,?????? ????,88758,MAHMAR/2005/16201,DILDAR SHAFI PURKAR,MAH,RAIGAD-ALIBAG,D
MAHMAR52150,DADAPLELA AAWAZ,,,,NARENDRA VASANT KAMBLE,MAH,SANGLI,M
MAHMAR36366,YASHWANTNAGAR AWAZ,????????? ????,109400,MAHMAR/2010/36843,SHIVAJI RAMACHANDRA PALAVE,MAH,SOLAPUR,W
MAHMAR52898,YUVKANCHA AWAZ,,,,AKASH DADASAHEB KALE,MAH,SOLAPUR,W
MAHMAR45253,SOLAPUR AWAZ,??????? ????,133899,MAHMAR/2015/61344,WASIM MD.SALAR DESHMUKH,MAH,SOLAPUR,W
MAHMAR42058,BAHUJAN AWAZ,????? ????,124230,MAHMAR/2013/51675,BHALAHANKAR ANNASAHEB NAMDEO,MAH,SOLAPUR,W
MAHBIL10312,TEZ AAWAZ TIMES,,,,ABUHZAIFA ABDUL SALAM ANSARI,MAH,THANE,BM
MAHHIN06432,THANE KI AAWAZ,???? ?? ?????,94235,MAHHIN/2007/21678,KAMAL R. DADHICH,MAH,THANE,D
MAHBIL02993,ULHAS AWAZ,?????? ????,20876,20876/ 71,BHAGWAN GOVINDRAM DANI,MAH,THANE,F
MAHHIN09875,PRAJAPATI AAWAZ,???????? ????,142580,MAHHIN/2016/70025,ASHOK PRAJAPATI,MAH,THANE,M
MAHHIN06655,SOU SAMAJ EK AAWAZ,?? ???? ?? ????,99606,MAHHIN/2008/27049,AMRENDRA RAMANAND CHAUDHARY,MAH,THANE,W
MAHHIN07376,MUMBAI CITY AWAZ,????? ???? ????,102323,MAHHIN/2009/29766,DHANWAN MOHANDAS TALREJA,MAH,THANE,W
MAHMAR53094,YUVADESH AWAZ,,,,MAYUR CHANDRASHEKHAR KULKARNI,MAH,THANE/ ULHASNAGAR,M
MAHMAR52769,LOKMADHYAM AWAZ JANATECHA,,,,PRANAY RAJENDRA DHOLE,MAH,WARDHA,W
MAHBIL05823,WARDHA KI AAWAZ,????? ?? ????,103680,MAHBIL/2009/31123,GANESH AMARCHANDJI BHUTADA,MAH,WARDHA,W
MAHMAR11988,ARVI AWAZ,????? ????,62978,62978/ 94,GAJAY BABARAO LAMBADE,MAH,WARDHA,W
MAHMAR42420,VIDARBHACHA AWAZ VIDARBHA MAZA,????????? ???? ?????? ????,123994,MAHMAR/2013/51439,HARSHAL SHANKARRAO KALE,MAH,WARDHA,W
MAHMAR23319,GARIB MANSACHI AWAZ,???? ??????? ????,82454,MAHMAR/2002/09897,NASIM PATEL RASHID PATEL,MAH,YAVATMAL,W
MPHIN35938,USHMA KI AWAZ,,,,SHARIF AHMMD,MP,ASHOK NAGAR,D
MPHIN23517,KARNDHAR APKI AWAZ,??????? ???? ????,108785,MPHIN/2009/36228,B.R.AGRAWAL,MP,ASHOK NAGAR,W
MPHIN30111,AWAZ TRIBAL KI,???? ??????? ??,130787,MPHIN/2014/58232,BHANUPRATAP SINGH PATEL,MP,BADWANI,W
MPHIN23589,LAHU KI AAWAZ,??? ?? ????,102304,MPHIN/2009/29747,SALIM SHAH,MP,BALAGHAT,M
MPHIN23546,BETUL KI AAWAZ,????? ?? ????,108777,MPHIN/2009/36220,RAMDAS PATIL,MP,BETUL,W
